text,label
Speed Post parcel pending. Pay Rs 500 charges: help@ybl,1
You won Samsung TV in lucky draw. Courier charges Rs 10: http://sbi-verify.com,1
Your gym membership has been renewed for another year.,0
Your gym membership has been renewed for another year.,0
Part-time job opportunity! Earn Rs 50000 per week. Send resume to 7766554433,1
Court summons issued. Settle case by paying Rs 500: http://tinyurl.com/xyz,1
Your friend had an accident. Send Rs 10000 for treatment: urgent@oksbi,1
Please send the project report by Monday morning. Thanks!,0
Dinner was amazing! Thanks for the recommendation.,0
Dinner was amazing! Thanks for the recommendation.,0
Use 7519 to complete your transaction on Paytm.,0
"Guaranteed returns! Invest Rs 5000, earn Rs 10000. WhatsApp 7766554433",1
Reminder: Doctor's appointment on Tuesday at 10 AM.,0
Papa ko heart attack hua. ICU fee Rs 2000 urgent: 9876543210,1
Your Flipkart account verification code is 7076.,0
Flipkart is recruiting. Apply now by paying Rs 5000 document fee: payment@okaxis,1
Parcel from Singapore held at customs. Clear Rs 500 duty: 9876543210,1
Flipkart delivery failed. Confirm address and pay Rs 1000: http://sbi-verify.com,1
"I'll be late for the meeting, stuck in traffic near Koramangala.",0
Receive your OLX payment of Rs 50000. Scan QR and enter UPI PIN: http://bit.ly/verify,1
The meeting has been rescheduled to 7 PM. Please confirm.,0
Thanks for attending the webinar. Here's the recording link.,0
Use 8047 to complete your transaction on Amazon.,0
Urgent hiring for HR Executive at Google. Registration fee Rs 2000. Contact 9876543210,1
"Mom says the food is ready, come home soon from the office.",0
Your ICICI mobile banking is locked. Reset PIN by calling 8877665544,1
Son in police custody. Send Rs 10000 immediately to verify@paytm,1
"Hey, are we still meeting for dinner at 5:30 PM tonight?",0
The client liked our proposal. Great work team!,0
See you at the gym tomorrow morning at 10 AM.,0
Your order has been shipped and will arrive by Friday.,0
Your train ticket from Hyderabad to Delhi is confirmed.,0
You have won Rs 50000 in Indian Idol lottery! Call 9876543210 to claim your prize.,1
"Your Kotak debit card has been used for Rs 2000. If not you, call 9988776655",1
Google COD order. Pay Rs 25000 advance for delivery: payment@okaxis,1
Your ATM card is expired. Update details at http://v.ht/pay to avoid account freeze,1
Your Amazon account verification code is 7258.,0
Your laptop repair is complete. You can pick it up anytime.,0
Your Amazon order requires Re-verification. Update payment: http://sbi-verify.com,1
Part-time job opportunity! Earn Rs 2000 per week. Send resume to 8877665544,1
Police Notice: Your Aadhaar is used in illegal activity. Pay Rs 25000 penalty: 8877665544,1
MLM opportunity! Earn Rs 10000 monthly. Registration Rs 500: collect@okicici,1
"Mummy phone chori ho gaya hai, naye number pe 2000 bhej do: verify@paytm",1
"Your ICICI debit card has been used for Rs 25000. If not you, call 9988776655",1
You won cashback of Rs 5000! Claim now by sending Rs 10 to payment@okaxis,1
"Mom says the food is ready, come home soon from the office.",0
Your laptop repair is complete. You can pick it up anytime.,0
Son in police custody. Send Rs 5000 immediately to help@ybl,1
Maa ko emergency hai. Jaldi 25000 bhejo: help@ybl,1
"Mom says the food is ready, come home soon from the office.",0
"Bhai bike accident, hospital bill Rs 10000. Help: verify@paytm",1
Reminder: Doctor's appointment on Monday at 6 PM.,0
Google bumper offer! You won Laptop. Pay Rs 10 for delivery: urgent@oksbi,1
Sister's wedding urgent expense. Send Rs 50000: payment@okaxis,1
RBI Alert: Your account will be suspended. Share OTP to reactivate: 7934,1
Happy birthday! Hope you have a great year ahead.,0
Rs 500 debited from your account for Paytm subscription.,0
Your train ticket from Pune to Pune is confirmed.,0
RBI Notice: Your PAN card is not linked. Share OTP 3171 to avoid penalty,1
"Beta, bahut emergency hai. 500 bhej do is number pe: 9988776655",1
"OTP share karo jaldi, account band ho jayega: 7861",1
"Bhai bike accident, hospital bill Rs 50000. Help: collect@okicici",1
Police case hai tumhare Aadhaar pe. Fine bharo 5000: 7766554433,1
Your gas connection will be terminated. Clear dues Rs 500: verify@paytm,1
Forex trading signals. Earn Rs 50000 daily. Fee Rs 10000: verify@paytm,1
"Dear customer, your credit card limit is reduced. Call 7766554433 to restore",1
"I'll be late for the meeting, stuck in traffic near Indiranagar.",0
Did you see the new update on the company portal about holidays?,0
Your friend had an accident. Send Rs 25000 for treatment: payment@okaxis,1
Congratulations on your promotion! Well deserved.,0
Lucky winner! You won Rs 500. Claim fee Rs 50: payment@okaxis,1
Your Amazon account verification code is 1659.,0
Use 1446 to complete your transaction on Paytm.,0
Your UPI payment of Rs 5000 to restaurant is successful.,0
Your PNB mobile banking is locked. Reset PIN by calling 7766554433,1
Your transaction of Rs 500 at restaurant was successful.,0
Your train ticket from Mumbai to Delhi is confirmed.,0
Account update karo warna band ho jayega: http://tinyurl.com/xyz,1
Your laptop repair is complete. You can pick it up anytime.,0
Urgent hiring for Customer Support at Flipkart. Registration fee Rs 25000. Contact 8877665544,1
This is Cyber Crime. A case has been filed against your Aadhaar. Pay fine of Rs 10000 or face arrest.,1
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://v.ht/pay,1
You won cashback of Rs 10000! Claim now by sending Rs 10 to payment@okaxis,1
"Hi, I'm the Team Lead. You are shortlisted for Software Engineer. Pay Rs 10000 for docs: payment@okaxis",1
"Mom says the food is ready, come home soon from the office.",0
Rs 2000 debited from your account for Paytm subscription.,0
Congratulations! You won Gold Coin in lucky draw. Claim at http://v.ht/pay,1
Let's catch up this weekend. Are you free on Saturday?,0
Your cab will arrive in 5 minutes. Driver: Anjali,0
"Dear customer, your credit card is blocked. Click http://sbi-verify.com to unlock.",1
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 50000: 8877665544,1
Your order has been shipped and will arrive by Tuesday.,0
Your flight booking for Pune is confirmed. Check your email.,0
Your account will be deactivated. Click http://bit.ly/verify to submit KYC documents now,1
Rs 50000 credited to your account. Balance: Rs 26690.,0
The meeting has been rescheduled to 7 PM. Please confirm.,0
RBI Notice: Your PAN card is not linked. Share OTP 2435 to avoid penalty,1
Paytm mein 50000 rupay credited hain. Claim karo: verify@paytm,1
"Share market secret tips. Invest Rs 10000, profit guaranteed: 9123456789",1
Please send the project report by Monday morning. Thanks!,0
"OTP share karo jaldi, account band ho jayega: 6369",1
"Papa hospital mein hain, urgent 500 chahiye. Send to help@ybl",1
Rs 10000 credited to your account. Balance: Rs 5332.,0
Let's catch up this weekend. Are you free on Saturday?,0
Payment of Rs 2000 received. Thank you for your purchase.,0
PhonePe offer: Get Rs 25000 cashback. Send Re 1 to verify@paytm to claim,1
Let's catch up this weekend. Are you free on Saturday?,0
The match starts at 7 PM. Are you watching?,0
Infosys bumper offer! You won iPhone 15. Pay Rs 100 for delivery: collect@okicici,1
Your Kotak account is blocked. Call 9988776655 to verify your KYC immediately.,1
Your flight booking for Chennai is confirmed. Check your email.,0
Send 1 rupee to verify your UPI: verify@paytm,1
Your exam results have been published. Check the portal.,0
Your assignment has been graded. Good work!,0
You won cashback of Rs 10000! Claim now by sending Rs 10 to payment@okaxis,1
Amazon lucky draw jeeta hai. 50000 delivery charges bhejo: urgent@oksbi,1
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 1000: 9876543210,1
The package you ordered was delivered to your doorstep.,0
Did you finish watching that series? No spoilers please!,0
Paytm mein 5000 rupay credited hain. Claim karo: urgent@oksbi,1
"Mummy phone chori ho gaya hai, naye number pe 5000 bhej do: collect@okicici",1
Congratulations! You won Laptop in lucky draw. Claim at http://bit.ly/verify,1
Reminder: Doctor's appointment on tomorrow at 10 AM.,0
Delivery on hold. Pay Rs 1000 re-delivery charges: 9123456789,1
"Share market secret tips. Invest Rs 2000, profit guaranteed: 9876543210",1
Your train ticket from Chennai to Pune is confirmed.,0
Your exam results have been published. Check the portal.,0
Your Paytm wallet is locked. Unlock by paying Rs 10 to payment@okaxis,1
Your Paytm wallet is locked. Unlock by paying Rs 10 to urgent@oksbi,1
"Bhai urgent accident ho gaya hai, help chahiye. Is UPI pe bhej do: collect@okicici",1
Your PNB account is blocked. Call 9876543210 to verify your KYC immediately.,1
Google bumper offer! You won Samsung TV. Pay Rs 100 for delivery: urgent@oksbi,1
"Hey, are we still meeting for dinner at 6 PM tonight?",0
PNB Alert: Unusual transaction detected. Verify OTP 5394 within 1 hour,1
COD order confirmation needed. Advance Rs 25000: verify@paytm,1
Forex trading signals. Earn Rs 10000 daily. Fee Rs 5000: payment@okaxis,1
"Bhai urgent accident ho gaya hai, help chahiye. Is UPI pe bhej do: collect@okicici",1
Lucky winner! You won Rs 25000. Claim fee Rs 50: verify@paytm,1
Your laptop repair is complete. You can pick it up anytime.,0
Lunch at the usual place? I'll be there by 6 PM.,0
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://sbi-verify.com,1
Thanks for your help yesterday. Really appreciate it!,0
Real estate investment. Rs 10000 becomes Rs 25000. Book now: 7766554433,1
Happy anniversary! Wishing you many more years of happiness.,0
Congratulations! Rs 10000 prize money. Processing fee Rs 500: collect@okicici,1
Delivery on hold. Pay Rs 50000 re-delivery charges: 7766554433,1
You have unclaimed refund of Rs 10000. Collect at help@ybl,1
The client liked our proposal. Great work team!,0
Your gym membership has been renewed for another year.,0
Your subscription has been renewed successfully. Thank you!,0
You won cashback of Rs 50000! Claim now by sending Rs 10 to payment@okaxis,1
Thanks for attending the webinar. Here's the recording link.,0
Your laptop repair is complete. You can pick it up anytime.,0
Your flight booking for Bangalore is confirmed. Check your email.,0
Dinner was amazing! Thanks for the recommendation.,0
Paytm mein 500 rupay credited hain. Claim karo: payment@okaxis,1
The event starts at 3 PM. Don't be late!,0
"Dear customer, your ATM card is blocked. Click http://bit.ly/verify to unlock.",1
The package you ordered was delivered to your doorstep.,0
Lucky winner! You won Rs 1000. Claim fee Rs 200: verify@paytm,1
You have unclaimed refund of Rs 1000. Collect at help@ybl,1
See you at the gym tomorrow morning at 10 AM.,0
Your account will be deactivated. Click http://v.ht/pay to submit KYC documents now,1
International courier delivery. Customs fee Rs 10000: 9123456789,1
Account update karo warna band ho jayega: http://tinyurl.com/xyz,1
"Mom says the food is ready, come home soon from the office.",0
Happy birthday! Hope you have a great year ahead.,0
Lucky winner! You won Rs 10000. Claim fee Rs 500: collect@okicici,1
"Dear customer, your ATM card is blocked. Click http://tinyurl.com/xyz to unlock.",1
Congratulations on your promotion! Well deserved.,0
Invest Rs 1000 in cryptocurrency. Double returns in 7 days. Register: http://sbi-verify.com,1
Your Bank of India mobile banking is locked. Reset PIN by calling 8877665544,1
Can you share the meeting notes from yesterday's call?,0
Did you finish watching that series? No spoilers please!,0
Did you finish watching that series? No spoilers please!,0
Payment of Rs 1000 received. Thank you for your purchase.,0
Your laptop delivery is pending. Pay Rs 1000 customs fee: http://bit.ly/verify,1
Your package is ready. Pay Rs 5000 shipping: http://sbi-verify.com,1
Amazon lucky draw jeeta hai. 1000 delivery charges bhejo: collect@okicici,1
MLM opportunity! Earn Rs 25000 monthly. Registration Rs 1000: payment@okaxis,1
Sister's wedding urgent expense. Send Rs 500: verify@paytm,1
Lucky winner! You won Rs 5000. Claim fee Rs 100: collect@okicici,1
Did you finish watching that series? No spoilers please!,0
"Papa hospital mein hain, urgent 10000 chahiye. Send to help@ybl",1
You are selected for Customer Support role. Pay Rs 5000 training fee: verify@paytm,1
Speed Post parcel pending. Pay Rs 2000 charges: payment@okaxis,1
"Papa hospital mein hain, urgent 50000 chahiye. Send to verify@paytm",1
Lucky winner! You won Rs 1000. Claim fee Rs 10: urgent@oksbi,1
The team outing is planned for next Friday. Mark your calendar.,0
The client liked our proposal. Great work team!,0
Congratulations! You are hired by Wipro. Send Rs 10000 for laptop delivery to: urgent@oksbi,1
Thanks for your help yesterday. Really appreciate it!,0
Let's catch up this weekend. Are you free on Saturday?,0
Your transaction of Rs 500 at pharmacy was successful.,0
Happy anniversary! Wishing you many more years of happiness.,0
The weather looks good for the picnic on Sunday.,0
Your transaction of Rs 5000 at restaurant was successful.,0
Your exam results have been published. Check the portal.,0
"Government scheme: Invest Rs 5000, get Rs 25000 return. Apply: collect@okicici",1
Account update karo warna band ho jayega: http://bit.ly/verify,1
Lunch at the usual place? I'll be there by 6 PM.,0
Tumhara UPI verify karna hai. Rs 1 bhejo payment@okaxis pe,1
"Guaranteed returns! Invest Rs 5000, earn Rs 10000. WhatsApp 9876543210",1
The package you ordered was delivered to your doorstep.,0
Receive your OLX payment of Rs 50000. Scan QR and enter UPI PIN: http://v.ht/pay,1
Your Flipkart account verification code is 5281.,0
Freshers wanted for Data Entry Operator. One-time fee Rs 50000. Apply: urgent@oksbi,1
Send 1 rupee to verify your UPI: collect@okicici,1
Your UPI payment of Rs 5000 to Amazon is successful.,0
The package you ordered was delivered to your doorstep.,0
"I'll be late for the meeting, stuck in traffic near MG Road.",0
Payment of Rs 500 received. Thank you for your purchase.,0
"Dear customer, your credit card is blocked. Click http://v.ht/pay to unlock.",1
HCL is recruiting. Apply now by paying Rs 50000 document fee: help@ybl,1
Your ATM card is expired. Update details at http://v.ht/pay to avoid account freeze,1
Your subscription has been renewed successfully. Thank you!,0
Your order has been shipped and will arrive by Friday.,0
The package you ordered was delivered to your doorstep.,0
The weather looks good for the picnic on Sunday.,0
Your ATM card is expired. Update details at http://tinyurl.com/xyz to avoid account freeze,1
Lucky winner! You won Rs 2000. Claim fee Rs 50: help@ybl,1
Did you see the new update on the company portal about holidays?,0
Congratulations! You are hired by Flipkart. Send Rs 500 for laptop delivery to: payment@okaxis,1
"I'll be late for the meeting, stuck in traffic near Whitefield.",0
Amazon lucky draw jeeta hai. 5000 delivery charges bhejo: verify@paytm,1
Income Tax Alert: Arrest warrant issued. Pay Rs 500 fine to cancel: http://sbi-verify.com,1
Delivery on hold. Pay Rs 25000 re-delivery charges: 9876543210,1
PhonePe offer: Get Rs 25000 cashback. Send Re 1 to payment@okaxis to claim,1
Your Flipkart account verification code is 8877.,0
Google bumper offer! You won Samsung TV. Pay Rs 10 for delivery: payment@okaxis,1
Your internet bill for this month is Rs 50000.,0
9051 is your verification code for Google Pay. Valid for 10 minutes.,0
Your assignment has been graded. Good work!,0
Real estate investment. Rs 500 becomes Rs 100000. Book now: 7766554433,1
Your OTP for Google Pay login is 6975. Do not share this with anyone.,0
Flipkart delivery failed. Confirm address and pay Rs 10000: http://bit.ly/verify,1
Wipro lucky draw! You won Laptop. Pay Rs 200 shipping: http://v.ht/pay,1
Your account will be deactivated. Click http://bit.ly/verify to submit KYC documents now,1
Your application has been received. We'll get back to you soon.,0
The client liked our proposal. Great work team!,0
Your transaction of Rs 2000 at restaurant was successful.,0
Let's catch up this weekend. Are you free on Saturday?,0
The meeting has been rescheduled to 5:30 PM. Please confirm.,0
Police Alert: Arrest warrant issued. Pay Rs 50000 fine to cancel: http://v.ht/pay,1
Maa ko emergency hai. Jaldi 2000 bhejo: collect@okicici,1
Did you see the new update on the company portal about holidays?,0
Bitcoin trading opportunity. Rs 25000 investment = Rs 25000 profit. Join: http://bit.ly/verify,1
Genuine work from home. Earn 50000 monthly. Registration: 9123456789,1
"I'll be late for the meeting, stuck in traffic near Koramangala.",0
Your UPI payment of Rs 25000 to pharmacy is successful.,0
Your Bank of India mobile banking is locked. Reset PIN by calling 8877665544,1
Papa ko heart attack hua. ICU fee Rs 25000 urgent: 9123456789,1
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://tinyurl.com/xyz,1
Google Pay reward Rs 50000 credited. Verify UPI at payment@okaxis,1
The party is at Rahul's place at 8 PM. See you there!,0
Lucky winner! You won Rs 10000. Claim fee Rs 50: payment@okaxis,1
Maa ko emergency hai. Jaldi 500 bhejo: payment@okaxis,1
RBI Alert: Your account will be suspended. Share OTP to reactivate: 5322,1
Let's catch up this weekend. Are you free on Saturday?,0
"Gold investment scheme. Pay Rs 1000, get 25000 returns: http://sbi-verify.com",1
Police Notice: Your Aadhaar is used in illegal activity. Pay Rs 2000 penalty: 9123456789,1
Happy birthday! Hope you have a great year ahead.,0
Your mobile number will be blocked. Clear pending Rs 500: 8877665544,1
"I'll be late for the meeting, stuck in traffic near Indiranagar.",0
The event starts at 5:30 PM. Don't be late!,0
Flipkart COD order. Pay Rs 500 advance for delivery: verify@paytm,1
URGENT: Your account shows suspicious activity. Verify at http://sbi-verify.com or call 7766554433,1
Your SBI account will be closed in 24 hours. Update KYC: http://sbi-verify.com,1
Rs 10000 debited from your account for Amazon subscription.,0
Your OTP for Flipkart login is 8021. Do not share this with anyone.,0
Parcel from Dubai held at customs. Clear Rs 50000 duty: 9876543210,1
"Your Bank of India debit card has been used for Rs 10000. If not you, call 9876543210",1
Income Tax Notice: Pay pending Rs 2000 tax immediately. Visit http://tinyurl.com/xyz,1
Your application has been received. We'll get back to you soon.,0
Your phone number won Samsung TV in Google draw. Contact 9876543210,1
The weather looks good for the picnic on Sunday.,0
Your assignment has been graded. Good work!,0
Aapka Kotak account block ho gaya hai. Turant call karein 9988776655,1
"Guaranteed returns! Invest Rs 25000, earn Rs 100000. WhatsApp 9876543210",1
RBI Alert: Your account will be suspended. Share OTP to reactivate: 3604,1
The event starts at 6 PM. Don't be late!,0
URGENT: Your account shows suspicious activity. Verify at http://sbi-verify.com or call 9123456789,1
The client liked our proposal. Great work team!,0
"Share market secret tips. Invest Rs 1000, profit guaranteed: 9123456789",1
Dinner was amazing! Thanks for the recommendation.,0
The party is at Sneha's place at 7 PM. See you there!,0
Amazon lucky draw jeeta hai. 50000 delivery charges bhejo: help@ybl,1
Amazon lucky draw! You won Laptop. Pay Rs 500 shipping: http://bit.ly/verify,1
Payment of Rs 1000 received. Thank you for your purchase.,0
Your transaction of Rs 10000 at Amazon was successful.,0
The package you ordered was delivered to your doorstep.,0
"Share market secret tips. Invest Rs 10000, profit guaranteed: 8877665544",1
MLM opportunity! Earn Rs 50000 monthly. Registration Rs 5000: verify@paytm,1
Thanks for attending the webinar. Here's the recording link.,0
Papa ko heart attack hua. ICU fee Rs 50000 urgent: 7766554433,1
Your OTP for Flipkart login is 9075. Do not share this with anyone.,0
Urgent hiring for HR Executive at Google. Registration fee Rs 10000. Contact 9876543210,1
Forex trading signals. Earn Rs 50000 daily. Fee Rs 25000: verify@paytm,1
The team outing is planned for next Friday. Mark your calendar.,0
Bank: Your one-time password is 1044. Do not share.,0
Your application has been received. We'll get back to you soon.,0
Your internet bill for this month is Rs 500.,0
Did you see the new update on the company portal about holidays?,0
Can you pick up groceries on your way home? Need milk and bread.,0
Genuine work from home. Earn 50000 monthly. Registration: 9123456789,1
The package you ordered was delivered to your doorstep.,0
"Mom says the food is ready, come home soon from the office.",0
Congratulations on your promotion! Well deserved.,0
"Dear customer, your ATM card is blocked. Click http://sbi-verify.com to unlock.",1
The package you ordered was delivered to your doorstep.,0
Beta kidnapped. Don't call police. Send Rs 25000 to help@ybl,1
Payment of Rs 10000 received. Thank you for your purchase.,0
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 5000: 9876543210,1
Congratulations on your promotion! Well deserved.,0
Beta kidnapped. Don't call police. Send Rs 5000 to payment@okaxis,1
Did you see the new update on the company portal about holidays?,0
The team outing is planned for next Friday. Mark your calendar.,0
Can you pick up groceries on your way home? Need milk and bread.,0
MLM opportunity! Earn Rs 10000 monthly. Registration Rs 10000: verify@paytm,1
Did you finish watching that series? No spoilers please!,0
"Dear customer, your debit card is blocked. Click http://bit.ly/verify to unlock.",1
Rs 10000 credited to your account. Balance: Rs 29053.,0
Delivery on hold. Pay Rs 50000 re-delivery charges: 9123456789,1
Mom: I paid the electricity bill online. Receipt is on your WhatsApp.,0
Work from home job! Earn 2000 daily. No experience needed. WhatsApp 7766554433,1
Delivery on hold. Pay Rs 1000 re-delivery charges: 9123456789,1
7192 is your verification code for Flipkart. Valid for 10 minutes.,0
Tumhara UPI verify karna hai. Rs 1 bhejo help@ybl pe,1
Congratulations! You are hired by Flipkart. Send Rs 50000 for laptop delivery to: collect@okicici,1
Don't forget about the presentation tomorrow at 7 PM.,0
3432 is your verification code for Paytm. Valid for 10 minutes.,0
Don't forget about the presentation tomorrow at 7 PM.,0
Happy birthday! Hope you have a great year ahead.,0
You won iPhone 15 in lucky draw. Courier charges Rs 500: http://sbi-verify.com,1
The match starts at 8 PM. Are you watching?,0
Part-time job opportunity! Earn Rs 5000 per week. Send resume to 7766554433,1
Rs 50000 credited to your account. Balance: Rs 27995.,0
The package you ordered was delivered to your doorstep.,0
Your internet bill for this month is Rs 1000.,0
Your order has been shipped and will arrive by next week.,0
Your exam results have been published. Check the portal.,0
The client liked our proposal. Great work team!,0
7213 is your verification code for Google Pay. Valid for 10 minutes.,0
"Bhai bike accident, hospital bill Rs 50000. Help: verify@paytm",1
Your order has been shipped and will arrive by tomorrow.,0
Flipkart delivery failed. Confirm address and pay Rs 5000: http://sbi-verify.com,1
The event starts at 6 PM. Don't be late!,0
Account verification pending. Submit Aadhaar OTP 3509 to activate services,1
Your transaction of Rs 1000 at grocery store was successful.,0
The client liked our proposal. Great work team!,0
Please send the project report by Monday morning. Thanks!,0
"Mom says the food is ready, come home soon from the office.",0
Flipkart delivery failed. Confirm address and pay Rs 1000: http://tinyurl.com/xyz,1
Your UPI payment of Rs 1000 to grocery store is successful.,0
"Hey, are we still meeting for dinner at 10 AM tonight?",0
The package you ordered was delivered to your doorstep.,0
Your train ticket from Mumbai to Bangalore is confirmed.,0
Your Paytm wallet is locked. Unlock by paying Rs 10 to verify@paytm,1
Your Bank of India account will be closed in 24 hours. Update KYC: http://bit.ly/verify,1
See you at the gym tomorrow morning at 8 PM.,0
Dinner was amazing! Thanks for the recommendation.,0
The weather looks good for the picnic on Sunday.,0
Sister's wedding urgent expense. Send Rs 2000: help@ybl,1
Thanks for attending the webinar. Here's the recording link.,0
Your cab will arrive in 5 minutes. Driver: Sneha,0
Delivery on hold. Pay Rs 10000 re-delivery charges: 8877665544,1
Remote job at Wipro. Send Rs 10000 for offer letter: payment@okaxis,1
Let's catch up this weekend. Are you free on Saturday?,0
You won cashback of Rs 25000! Claim now by sending Rs 10 to urgent@oksbi,1
Google lucky draw! You won iPhone 15. Pay Rs 50 shipping: http://bit.ly/verify,1
"Mom says the food is ready, come home soon from the office.",0
Please review the attached document and share feedback.,0
Payment of Rs 25000 received. Thank you for your purchase.,0
The meeting has been rescheduled to 6 PM. Please confirm.,0
Your flight booking for Chennai is confirmed. Check your email.,0
This is Income Tax. A case has been filed against your Aadhaar. Pay fine of Rs 10000 or face arrest.,1
RBI Notice: Your PAN card is not linked. Share OTP 3893 to avoid penalty,1
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 5000: 8877665544,1
Part-time job opportunity! Earn Rs 500 per week. Send resume to 9988776655,1
Part-time job opportunity! Earn Rs 25000 per week. Send resume to 9988776655,1
Can you pick up groceries on your way home? Need milk and bread.,0
Flipkart delivery failed. Confirm address and pay Rs 25000: http://bit.ly/verify,1
Rs 1000 debited from your account for Amazon subscription.,0
Your Amazon account verification code is 9054.,0
Happy anniversary! Wishing you many more years of happiness.,0
Your application has been received. We'll get back to you soon.,0
Your ATM card is expired. Update details at http://bit.ly/verify to avoid account freeze,1
You won Gold Coin in lucky draw. Courier charges Rs 10: http://sbi-verify.com,1
Freshers wanted for Software Engineer. One-time fee Rs 50000. Apply: help@ybl,1
Receive your OLX payment of Rs 10000. Scan QR and enter UPI PIN: http://bit.ly/verify,1
Your UPI payment of Rs 5000 to pharmacy is successful.,0
"Dear customer, your account has been debited Rs 500. Call 9123456789 if unauthorized",1
"OTP share karo jaldi, account band ho jayega: 4823",1
Congratulations on your promotion! Well deserved.,0
URGENT: Your account shows suspicious activity. Verify at http://bit.ly/verify or call 9123456789,1
Can you share the meeting notes from yesterday's call?,0
The weather looks good for the picnic on Sunday.,0
Dinner was amazing! Thanks for the recommendation.,0
RBI Notice: Your PAN card is not linked. Share OTP 7321 to avoid penalty,1
The package you ordered was delivered to your doorstep.,0
Police Notice: Your Aadhaar is used in illegal activity. Pay Rs 10000 penalty: 8877665544,1
Please send the project report by Monday morning. Thanks!,0
2412 is your verification code for Amazon. Valid for 10 minutes.,0
The party is at Anjali's place at 3 PM. See you there!,0
Your train ticket from Delhi to Bangalore is confirmed.,0
Security Alert: Someone logged into your SBI account from Bangalore. Call 9988776655,1
Tumhara UPI verify karna hai. Rs 1 bhejo payment@okaxis pe,1
Lunch at the usual place? I'll be there by 8 PM.,0
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 1000: 9876543210,1
Your train ticket from Chennai to Bangalore is confirmed.,0
The package you ordered was delivered to your doorstep.,0
Your mobile phone delivery is pending. Pay Rs 5000 customs fee: http://v.ht/pay,1
Can you share the meeting notes from yesterday's call?,0
Real estate investment. Rs 2000 becomes Rs 10000. Book now: 9988776655,1
Your exam results have been published. Check the portal.,0
The weather looks good for the picnic on Sunday.,0
Your UPI payment of Rs 10000 to grocery store is successful.,0
Did you see the new update on the company portal about holidays?,0
You won Gold Coin in lucky draw. Courier charges Rs 500: http://v.ht/pay,1
Rs 1000 debited from your account for Google Pay subscription.,0
Dinner was amazing! Thanks for the recommendation.,0
You won cashback of Rs 1000! Claim now by sending Rs 10 to collect@okicici,1
Thanks for your help yesterday. Really appreciate it!,0
Your train ticket from Chennai to Mumbai is confirmed.,0
This is Cyber Crime. A case has been filed against your Aadhaar. Pay fine of Rs 1000 or face arrest.,1
Account update karo warna band ho jayega: http://v.ht/pay,1
The package you ordered was delivered to your doorstep.,0
"Guaranteed returns! Invest Rs 2000, earn Rs 50000. WhatsApp 8877665544",1
"I'll be late for the meeting, stuck in traffic near MG Road.",0
Your ATM card is expired. Update details at http://sbi-verify.com to avoid account freeze,1
Your order has been shipped and will arrive by Tuesday.,0
"Dear customer, your account has been debited Rs 10000. Call 9876543210 if unauthorized",1
Did you see the new update on the company portal about holidays?,0
Your exam results have been published. Check the portal.,0
The package you ordered was delivered to your doorstep.,0
Your ICICI mobile banking is locked. Reset PIN by calling 9876543210,1
Your UPI payment of Rs 1000 to pharmacy is successful.,0
Your OTP for Google Pay login is 4137. Do not share this with anyone.,0
Can you pick up groceries on your way home? Need milk and bread.,0
You won cashback of Rs 5000! Claim now by sending Rs 10 to urgent@oksbi,1
1152 is your verification code for Paytm. Valid for 10 minutes.,0
Your ATM card is expired. Update details at http://tinyurl.com/xyz to avoid account freeze,1
Your internet bill for this month is Rs 10000.,0
"Gold investment scheme. Pay Rs 10000, get 25000 returns: http://tinyurl.com/xyz",1
Real estate investment. Rs 1000 becomes Rs 25000. Book now: 7766554433,1
Happy anniversary! Wishing you many more years of happiness.,0
Delivery on hold. Pay Rs 25000 re-delivery charges: 9988776655,1
Congratulations on your promotion! Well deserved.,0
"Papa hospital mein hain, urgent 2000 chahiye. Send to urgent@oksbi",1
The team outing is planned for next Friday. Mark your calendar.,0
Real estate investment. Rs 500 becomes Rs 25000. Book now: 7766554433,1
Income Tax Notice: Pay pending Rs 50000 tax immediately. Visit http://sbi-verify.com,1
Your Paytm wallet is locked. Unlock by paying Rs 10 to payment@okaxis,1
"Bhai bike accident, hospital bill Rs 10000. Help: help@ybl",1
Your OTP for Google Pay login is 7659. Do not share this with anyone.,0
The party is at Sneha's place at 10 AM. See you there!,0
The team outing is planned for next Friday. Mark your calendar.,0
Thanks for attending the webinar. Here's the recording link.,0
Your gym membership has been renewed for another year.,0
Your UPI payment of Rs 25000 to restaurant is successful.,0
Congratulations! Rs 1000 added to your account. Withdraw at urgent@oksbi,1
Please review the attached document and share feedback.,0
Beta kidnapped. Don't call police. Send Rs 500 to collect@okicici,1
Your transaction of Rs 2000 at restaurant was successful.,0
Your internet bill for this month is Rs 25000.,0
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 1000: 8877665544,1
Lunch at the usual place? I'll be there by 6 PM.,0
Did you see the new update on the company portal about holidays?,0
Happy anniversary! Wishing you many more years of happiness.,0
Paytm KYC pending. Send Rs 1 to collect@okicici to activate full wallet,1
